Datum;Časová zóna;Typ;Detail;Částka [CZK];Název projektu;Odkaz na projekt;Typ projektu
2024-12-09 12:04:56;+01:00;Výnos;Výnos z investice;7,66;Halové prostory Kolín 1: 2. etapa;https://b3130.preview.investown.net/property/kolin-halove-prostory-kolin-1:-2.-etapa-844;crowdfunding
2024-12-09 12:03:20;+01:00;Výnos;Výnos z investice;0,02;Nové bydlení Letohrad - RD 2: 12. etapa;https://b3130.preview.investown.net/property/letohrad-nove-bydleni-letohrad-rd-2:-12.-etapa-533;crowdfunding
2024-12-09 11:57:43;+01:00;Výnos;Výnos z investice;7,72;Rodinné domy Hostivice – 4. etapa;https://b3130.preview.investown.net/property/hostivice-praha-zapad-rodinne-domy-hostivice-4.-etapa-472;crowdfunding
2024-12-08 17:08:08;+01:00;Výnos;Výnos z investice;0,17;Nový Černilov;https://b3130.preview.investown.net/property/hradec-kralove-novy-cernilov-666;crowdfunding
2024-12-08 17:06:06;+01:00;Výnos;Výnos z investice;3,95;Forest Views II;https://b3130.preview.investown.net/property/babice-u-rehenic-forest-views-ii-487;crowdfunding
2024-12-05 12:48:49;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2024-12-05 12:48:48;+01:00;Výnos;Výnos z investice;4,50;Rezidence v Dolních Břežanech – 1. tranše (E2);https://b3130.preview.investown.net/property/dolni-brezany-rezidence-v-dolnich-brezanech-1.-transe-e2-537;crowdfunding
2024-12-04 12:25:17;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,53;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2024-12-04 12:25:17;+01:00;Výnos;Výnos z investice;4,78;Domy v Dolních Věstonicích – 1. tranše (E1) ;https://b3130.preview.investown.net/property/dolni-vestonice-domy-v-dolnich-vestonicich-1.-transe-e1-909;crowdfunding
2024-12-03 12:15:49;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,94;Taneční studio Praha-Vršovice 1: 1. etapa;https://b3130.preview.investown.net/property/praha-vrsovice-tanecni-studio-praha-vrsovice-1:-1.-etapa-923;crowdfunding
2024-12-03 12:15:48;+01:00;Výnos;Výnos z investice;10,35;Taneční studio Praha-Vršovice 1: 1. etapa;https://b3130.preview.investown.net/property/praha-vrsovice-tanecni-studio-praha-vrsovice-1:-1.-etapa-923;crowdfunding
2024-12-03 09:02:24;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,84;Hotel Eduard 1: 1. etapa;https://b3130.preview.investown.net/property/rokytnice-hotel-eduard-1:-1.-etapa-17;crowdfunding
2024-12-03 09:02:23;+01:00;Výnos;Výnos z investice;7,58;Hotel Eduard 1: 1. etapa;https://b3130.preview.investown.net/property/rokytnice-hotel-eduard-1:-1.-etapa-17;crowdfunding
2024-12-02 18:10:17;+01:00;Výnos;Výnos z investice;5,11;Ateliéry Neugraf – 1. tranše (E3) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-1.-transe-e3-453;crowdfunding
2024-11-30 22:34:45;+01:00;Výnos;Výnos z investice;5,71;Areál Hladov – 4. etapa;https://b3130.preview.investown.net/property/hladov-areal-hladov-4.-etapa-20;crowdfunding
2024-11-30 22:32:36;+01:00;Výnos;Výnos z investice;8,74;Ateliéry Neugraf – 2. tranše (E2) ;https://b3130.preview.investown.net/property/praha-smichov-ateliery-neugraf-2.-transe-e2-308;crowdfunding
2024-11-30 17:26:14;+01:00;Investice;Investice do příležitosti;-545,92;Soubor nemovitostí MSTC 1: 1. etapa;https://b3130.preview.investown.net/property/bublava-soubor-nemovitosti-mstc-1:-1.-etapa-877;crowdfunding
2024-11-30 17:25:59;+01:00;Odstoupení;Odstoupení od investice;594,51;Rotunda Bratislava 1: 10. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-10.-etapa-34;crowdfunding
2024-11-30 17:20:47;+01:00;Autoinvestice;Autoinvestice do příležitosti;-594,51;Rotunda Bratislava 1: 10. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-10.-etapa-34;crowdfunding
2024-11-30 17:20:19;+01:00;Vklad peněz;Bankovní převod;550,00;;;
2024-11-30 15:16:15;+01:00;Výnos;Výnos z investice;13,59;Bytové domy v Děčíně – 1. etapa;https://b3130.preview.investown.net/property/decin-bytove-domy-v-decine-1.-etapa-554;crowdfunding
2024-11-29 16:33:48;+01:00;Výnos;Výnos z investice;13,84;RD Dolní Loučky – 1. tranše (E2) ;https://b3130.preview.investown.net/property/dolni-loucky-brno-venkov-rd-dolni-loucky-1.-transe-e2-498;crowdfunding
2024-11-29 16:28:01;+01:00;Výnos;Výnos z investice;2,08;Jáchymovská 463/37-43;https://b3130.preview.investown.net/property/karlovy-vary-bohatice-jachymovska-46337-43-481;legacy
2024-11-29 16:26:45;+01:00;Výnos;Výnos z investice;1,88;Nejdecká 160/8, byt 10;https://b3130.preview.investown.net/property/karlovy-vary-rybare-nejdecka-810-206;legacy
2024-11-29 16:12:20;+01:00;Výnos;Výnos z investice;0,21;Jáchymovská 463/23;https://b3130.preview.investown.net/property/karlovy-vary-jachymovska-46323-468;legacy
2024-11-29 15:16:28;+01:00;Výnos;Výnos z investice;12,91;Areál Zákupy – 1. etapa;https://b3130.preview.investown.net/property/zakupy-areal-zakupy-1.-etapa-573;crowdfunding
2024-11-28 00:25:30;+01:00;Autoinvestice;Autoinvestice do příležitosti;-549,24;Nový cukrovar 3: 3. etapa;https://b3130.preview.investown.net/property/kolin-cerhenice-novy-cukrovar-3:-3.-etapa-434;crowdfunding
2024-11-28 00:24:01;+01:00;Autoinvestice;Autoinvestice do příležitosti;-549,24;Apartmány Klecanda 2: 2. etapa;https://b3130.preview.investown.net/property/strazne-apartmany-klecanda-2:-2.-etapa-436;crowdfunding
2024-11-28 00:23:58;+01:00;Autoinvestice;Autoinvestice do příležitosti;-549,25;7River 1: 1. etapa;https://b3130.preview.investown.net/property/praha-holesovice-7river-1:-1.-etapa-685;crowdfunding
2024-11-27 21:21:14;+01:00;Autoinvestice;Autoinvestice do příležitosti;-1000,00;Green Resort Kunětická hora 1: 6. etapa;https://b3130.preview.investown.net/property/dritec-green-resort-kuneticka-hora-1:-6.-etapa-614;crowdfunding
2024-11-27 21:19:42;+01:00;Autoinvestice;Autoinvestice do příležitosti;-1000,00;Apartmány Ladná 1: 4. etapa;https://b3130.preview.investown.net/property/ladna-apartmany-ladna-1:-4.-etapa-976;crowdfunding
2024-11-27 21:18:12;+01:00;Autoinvestice;Autoinvestice do příležitosti;-500,00;7River 1: 1. etapa;https://b3130.preview.investown.net/property/praha-holesovice-7river-1:-1.-etapa-685;crowdfunding
2024-11-27 21:05:17;+01:00;Investice;Investice do příležitosti;-500,00;7River 1: 1. etapa;https://b3130.preview.investown.net/property/praha-holesovice-7river-1:-1.-etapa-685;crowdfunding
2024-11-27 14:15:32;+01:00;Splacení jistiny;Úspěšný konec investice;4515,69;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-11-27 14:10:03;+01:00;Výnos;Výnos z investice;5,09;Rezidenční bydlení Libochovice – 4. tranše ;https://b3130.preview.investown.net/property/libochovice-rezidencni-bydleni-libochovice-4.-transe-645;crowdfunding
2024-11-27 14:08:01;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,97;Rodinný dům Trutnov 1: 1. etapa;https://b3130.preview.investown.net/property/trutnov-rodinny-dum-trutnov-1:-1.-etapa-569;crowdfunding
2024-11-27 14:08:01;+01:00;Výnos;Výnos z investice;9,18;Rodinný dům Trutnov 1: 1. etapa;https://b3130.preview.investown.net/property/trutnov-rodinny-dum-trutnov-1:-1.-etapa-569;crowdfunding
2024-11-27 14:07:07;+01:00;Zákonné úroky z prodlení;Zákonné úroky z prodlení partnera;0,06;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-11-27 14:06:54;+01:00;Výnos;Výnos z investice;43,74;Residence Lípové sady 2. etapa;https://b3130.preview.investown.net/property/rousinov-residence-lipove-sady-2.etapa-777;crowdfunding
2024-11-27 14:05:29;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,84;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2024-11-27 14:05:28;+01:00;Výnos;Výnos z investice;7,44;Na Křížení cest 1: 1. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-1.-etapa-536;crowdfunding
2024-11-27 14:04:07;+01:00;Smluvní pokuta;Úroky z prodlení partnera;0,35;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-11-27 14:03:23;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,85;Na Křížení cest 1: 4. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-4.-etapa-430;crowdfunding
2024-11-27 14:03:22;+01:00;Výnos;Výnos z investice;7,54;Na Křížení cest 1: 4. etapa;https://b3130.preview.investown.net/property/vejprnice-na-krizeni-cest-1:-4.-etapa-430;crowdfunding
2024-11-27 13:58:29;+01:00;Výnos;Výnos z investice;35,74;Bytové jednotky Holandská – 2. tranše;https://b3130.preview.investown.net/property/praha-vrsovice-bytove-jednotky-holandska-2.-transe-698;crowdfunding
2024-11-27 13:57:44;+01:00;Výnos;Výnos z investice;14,83;Rodinné domy v Libeži – 1. etapa;https://b3130.preview.investown.net/property/libez-rodinne-domy-v-libezi-1.-etapa-606;crowdfunding
2024-11-26 20:00:40;+01:00;Výnos;Výnos z investice;5,41;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-11-26 13:58:23;+01:00;Autoinvestice;Autoinvestice do příležitosti;-514,05;Soubor nemovitostí 7000: 10. etapa;https://b3130.preview.investown.net/property/praha-soubor-nemovitosti-7000:-10.-etapa-24;crowdfunding
2024-11-26 13:15:50;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Mělnické stráně 1: 2. etapa;https://b3130.preview.investown.net/property/melnik-melnicke-strane-1:-2.-etapa-990;crowdfunding
2024-11-26 13:15:50;+01:00;Výnos;Výnos z investice;7,49;Mělnické stráně 1: 2. etapa;https://b3130.preview.investown.net/property/melnik-melnicke-strane-1:-2.-etapa-990;crowdfunding
2024-11-26 13:13:37;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Rodinný dům Praha-Střížkovská 1: 2. etapa;https://b3130.preview.investown.net/property/praha-rodinny-dum-praha-strizkovska-1:-2.-etapa-121;crowdfunding
2024-11-26 13:13:37;+01:00;Výnos;Výnos z investice;3,95;Rodinný dům Praha-Střížkovská 1: 2. etapa;https://b3130.preview.investown.net/property/praha-rodinny-dum-praha-strizkovska-1:-2.-etapa-121;crowdfunding
2024-11-26 13:12:28;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,44;Rotunda Bratislava 1: 5. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-5.-etapa-224;crowdfunding
2024-11-26 13:12:27;+01:00;Výnos;Výnos z investice;4,24;Rotunda Bratislava 1: 5. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-5.-etapa-224;crowdfunding
2024-11-26 13:11:57;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Rotunda Bratislava 1: 2. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-2.-etapa-227;crowdfunding
2024-11-26 13:11:56;+01:00;Výnos;Výnos z investice;4,04;Rotunda Bratislava 1: 2. etapa;https://b3130.preview.investown.net/property/bratislava-rotunda-bratislava-1:-2.-etapa-227;crowdfunding
2024-11-26 13:07:26;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Bytový dům Praha-Hlaváčkova 1: 1. etapa;https://b3130.preview.investown.net/property/praha-bytovy-dum-praha-hlavackova-1:-1.-etapa-136;crowdfunding
2024-11-26 13:07:25;+01:00;Výnos;Výnos z investice;3,62;Bytový dům Praha-Hlaváčkova 1: 1. etapa;https://b3130.preview.investown.net/property/praha-bytovy-dum-praha-hlavackova-1:-1.-etapa-136;crowdfunding
2024-11-25 14:50:04;+01:00;Investice;Investice do příležitosti;-0,86;Nový cukrovar 3: 2. etapa;https://b3130.preview.investown.net/property/kolin-cerhenice-novy-cukrovar-3:-2.-etapa-596;crowdfunding
2024-11-24 15:10:19;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,45;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2024-11-24 15:10:19;+01:00;Výnos;Výnos z investice;4,26;Pozemky Olomouc – Nový Svět 1: 7. etapa;https://b3130.preview.investown.net/property/olomouc-pozemky-olomouc-novy-svet-1:-7.-etapa-80;crowdfunding
2024-11-23 21:46:24;+01:00;Výnos;Výnos z investice;4,16;Dvojdům TWIX – 1. tranše (E2);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e2-981;crowdfunding
2024-11-23 21:45:43;+01:00;Výnos;Výnos z investice;29,16;Dvojdům TWIX – 1. tranše (E1);https://b3130.preview.investown.net/property/ujezd-u-pruhonic-praha-ujezd-dvojdum-twix-1.-transe-e1-482;crowdfunding
2024-11-23 21:45:18;+01:00;Výnos;Výnos z investice;16,05;Rezidence Hlaváčkova – 1. tranše (E2);https://b3130.preview.investown.net/property/praha-rezidence-hlavackova-1.-transe-e2-725;crowdfunding
2024-11-22 13:19:02;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-11-22 13:19:01;+01:00;Výnos;Výnos z investice;7,49;Rezidence Lesík – 3. etapa;https://b3130.preview.investown.net/property/kladno-rezidence-lesik-3.-etapa-389;crowdfunding
2024-11-21 17:16:21;+01:00;Výnos;Výnos z investice;4,16;Domy v přírodě – 2. tranše (E1);https://b3130.preview.investown.net/property/krizkovy-ujezdec-domy-v-prirode-2.-transe-e1-1;crowdfunding
2024-11-20 15:46:54;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,62;Rezidence Výhledy Praha-Podolí 1: 1. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-1.-etapa-276;crowdfunding
2024-11-20 15:46:54;+01:00;Výnos;Výnos z investice;5,54;Rezidence Výhledy Praha-Podolí 1: 1. etapa;https://b3130.preview.investown.net/property/praha-podoli-rezidence-vyhledy-praha-podoli-1:-1.-etapa-276;crowdfunding
2024-11-20 15:43:41;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,83;Apartmány Klecanda 1: 3. etapa;https://b3130.preview.investown.net/property/strazne-apartmany-klecanda-1:-3.-etapa-424;crowdfunding
2024-11-20 15:43:41;+01:00;Výnos;Výnos z investice;7,49;Apartmány Klecanda 1: 3. etapa;https://b3130.preview.investown.net/property/strazne-apartmany-klecanda-1:-3.-etapa-424;crowdfunding
2024-11-19 22:31:33;+01:00;Výnos;Výnos z investice;167,68;Jesenice City 4;https://b3130.preview.investown.net/property/jesenice-jesenice-city-4-432;crowdfunding
2024-11-19 17:23:11;+01:00;Výnos;Výnos z investice;15,00;Rodinné domy Vítějeves – 1. tranše (E1);https://b3130.preview.investown.net/property/vitejeves-rodinne-domy-vitejeves-1.-transe-e1-576;crowdfunding
2024-11-19 16:50:42;+01:00;Výnos;Výnos z investice;17,39;Pivovar v Lovosicích – 1. etapa;https://b3130.preview.investown.net/property/lovosice-pivovar-v-lovosicich-1.-etapa-746;crowdfunding
2024-11-19 16:21:43;+01:00;Částečné splacení jistiny;Částečné splacení jistiny;207,93;Rezidence Jateční – 1. tranše (E1);https://b3130.preview.investown.net/property/prerov-rezidence-jatecni-1.-transe-e1-401;crowdfunding
2024-11-19 12:56:13;+01:00;Autoinvestice;Autoinvestice do příležitosti;-610,92;Nový cukrovar 3: 2. etapa;https://b3130.preview.investown.net/property/kolin-cerhenice-novy-cukrovar-3:-2.-etapa-596;crowdfunding
2024-11-19 12:54:03;+01:00;Vklad peněz;Bankovní převod;500,00;;;
2024-11-18 16:16:08;+01:00;Výnos;Výnos z investice;41,66;Rodinné domy Škvorec – 1. etapa;https://b3130.preview.investown.net/property/skvorec-praha-vychod-rodinne-domy-skvorec-1.-etapa-655;crowdfunding
2024-11-17 18:16:01;+01:00;Výnos;Výnos z investice;43,74;Dům v Lomu – 2. etapa;https://b3130.preview.investown.net/property/lom-lom-u-mostu-dum-v-lomu-2.-etapa-368;crowdfunding
2024-11-16 22:32:35;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,48;Terasy Březová alej – 1. tranše (E2) ;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-1.-transe-e2-253;crowdfunding
2024-11-16 22:32:35;+01:00;Výnos;Výnos z investice;4,53;Terasy Březová alej – 1. tranše (E2) ;https://b3130.preview.investown.net/property/liberec-terasy-brezova-alej-1.-transe-e2-253;crowdfunding
2024-11-16 13:55:58;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,50;Bytový dům Brno-Veveří 1: 1. etapa;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-veveri-1:-1.-etapa-87;crowdfunding
2024-11-16 13:55:58;+01:00;Výnos;Výnos z investice;4,70;Bytový dům Brno-Veveří 1: 1. etapa;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-veveri-1:-1.-etapa-87;crowdfunding
2024-11-15 21:35:01;+01:00;Výnos;Výnos z investice;8,01;RD v Dolních Břežanech – 1. etapa;https://b3130.preview.investown.net/property/dolni-brezany-praha-zapad-rd-v-dolnich-brezanech-1.-etapa-309;crowdfunding
2024-11-15 21:02:46;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,70;Bytový dům Brno-Husovice – 10. etapa ;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-husovice-10.-etapa-749;crowdfunding
2024-11-15 21:02:45;+01:00;Výnos;Výnos z investice;6,60;Bytový dům Brno-Husovice – 10. etapa ;https://b3130.preview.investown.net/property/brno-bytovy-dum-brno-husovice-10.-etapa-749;crowdfunding
2024-11-15 17:03:58;+01:00;Autoinvestice;Autoinvestice do příležitosti;-693,45;Rezidence Soběhrdy 1: 3. etapa;https://b3130.preview.investown.net/property/sobehrdy-rezidence-sobehrdy-1:-3.-etapa-459;crowdfunding
2024-11-15 17:02:26;+01:00;Autoinvestice;Autoinvestice do příležitosti;-693,45;Skladové haly UNIMILK 1: 2. etapa;https://b3130.preview.investown.net/property/kosice-barca-skladove-haly-unimilk-1:-2.-etapa-50;crowdfunding
2024-11-15 17:00:28;+01:00;Vklad peněz;Bankovní převod;1000,00;;;
2024-11-13 21:53:46;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,07;Rodinný dům v Divišově – 1. etapa;https://b3130.preview.investown.net/property/divisov-rodinny-dum-v-divisove-1.-etapa-328;crowdfunding
2024-11-13 21:53:46;+01:00;Výnos;Výnos z investice;10,18;Rodinný dům v Divišově – 1. etapa;https://b3130.preview.investown.net/property/divisov-rodinny-dum-v-divisove-1.-etapa-328;crowdfunding
2024-11-13 21:41:34;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;1,36;Lux Apartments 2: 11. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-2:-11.-etapa-666;crowdfunding
2024-11-13 21:41:34;+01:00;Výnos;Výnos z investice;13,59;Lux Apartments 2: 11. etapa;https://b3130.preview.investown.net/property/senica-lux-apartments-2:-11.-etapa-666;crowdfunding
2024-11-13 21:31:35;+01:00;Bonusový výnos;Bonusový výnos podle úrovně;0,42;Bytový dům Zádušní 1: 1. etapa;https://b3130.preview.investown.net/property/kladno-bytovy-dum-zadusni-1:-1.-etapa-905;crowdfunding
2024-11-13 21:31:34;+01:00;Výnos;Výnos z investice;3,91;Bytový dům Zádušní 1: 1. etapa;https://b3130.preview.investown.net/property/kladno-bytovy-dum-zadusni-1:-1.-etapa-905;crowdfunding
